stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,stalkID
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
e,b,s,s,w,w,ebssww
e,b,k,k,p,b,ebkkpb
t,b,s,f,w,w,tbsfww
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
e,b,s,s,w,w,ebssww
e,b,k,k,p,n,ebkkpn
t,b,s,s,w,p,tbsswp
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
t,b,s,s,g,w,tbssgw
e,b,k,k,p,p,ebkkpp
t,b,s,s,w,p,tbsswp
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,s,s,w,w,ebssww
e,b,k,k,n,n,ebkknn
t,b,s,s,g,w,tbssgw
e,b,s,s,w,w,ebssww
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,w,ebssww
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
t,b,s,s,g,g,tbssgg
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,s,s,w,w,ebssww
e,b,s,s,w,w,ebssww
t,b,s,s,w,p,tbsswp
e,b,k,k,b,b,ebkkbb
t,b,s,s,w,w,tbssww
t,b,s,s,w,w,tbssww
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
e,b,k,k,p,n,ebkkpn
t,b,s,s,p,p,tbsspp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,n,ebkkbn
t,b,s,s,w,g,tbsswg
t,b,s,s,g,g,tbssgg
e,b,k,k,p,n,ebkkpn
e,?,s,f,w,w,e?sfww
t,b,s,s,p,w,tbsspw
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
t,b,s,s,p,g,tbsspg
e,b,k,k,n,p,ebkknp
t,b,s,s,g,g,tbssgg
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,b,ebkkbb
t,b,s,s,w,w,tbssww
t,b,s,s,p,g,tbsspg
e,b,k,k,n,p,ebkknp
t,b,s,s,p,p,tbsspp
t,b,s,s,p,w,tbsspw
e,b,k,k,b,b,ebkkbb
e,b,s,s,w,w,ebssww
e,b,k,k,b,n,ebkkbn
t,?,k,s,p,p,t?kspp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,p,ebkkbp
t,b,s,s,w,p,tbsswp
t,?,s,s,p,p,t?sspp
t,b,s,s,g,g,tbssgg
e,b,s,s,w,w,ebssww
t,b,s,s,g,g,tbssgg
e,b,k,k,b,n,ebkkbn
t,b,s,s,w,g,tbsswg
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
t,b,s,s,p,w,tbsspw
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
t,b,s,s,g,g,tbssgg
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
t,b,s,s,w,p,tbsswp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
t,b,s,s,p,p,tbsspp
e,b,k,k,b,p,ebkkbp
t,b,s,s,g,g,tbssgg
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,s,s,w,w,ebssww
t,b,s,s,g,p,tbssgp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
t,b,s,s,p,w,tbsspw
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
t,b,s,s,w,g,tbsswg
t,b,s,s,p,g,tbsspg
t,b,f,f,w,w,tbffww
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
t,b,s,s,w,w,tbssww
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
t,b,s,s,w,p,tbsswp
t,b,s,s,p,w,tbsspw
t,b,s,s,p,p,tbsspp
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
t,b,s,s,g,p,tbssgp
e,b,k,k,p,b,ebkkpb
t,b,s,s,g,w,tbssgw
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,p,ebkknp
e,b,f,f,w,n,ebffwn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
t,b,f,s,w,w,tbfsww
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
t,b,s,s,p,w,tbsspw
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
t,b,s,s,p,p,tbsspp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
t,b,s,s,w,w,tbssww
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
t,b,s,s,p,w,tbsspw
t,b,s,s,p,g,tbsspg
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
t,b,f,f,w,w,tbffww
t,b,s,s,p,p,tbsspp
t,?,k,k,p,p,t?kkpp
t,b,s,s,g,w,tbssgw
e,b,s,s,w,w,ebssww
e,b,s,s,w,w,ebssww
t,?,s,k,p,w,t?skpw
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
t,b,s,f,w,w,tbsfww
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
t,b,s,s,w,w,tbssww
e,b,k,k,n,n,ebkknn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
t,b,s,s,w,w,tbssww
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,b,k,k,p,p,ebkkpp
t,b,f,f,w,w,tbffww
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
t,b,f,s,w,w,tbfsww
e,b,k,k,n,b,ebkknb
t,b,f,s,w,w,tbfsww
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
t,b,s,s,g,g,tbssgg
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,b,s,s,w,w,ebssww
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,f,f,w,n,ebffwn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,?,s,s,w,w,e?ssww
e,b,k,k,n,b,ebkknb
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,?,s,s,w,e,e?sswe
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
t,b,s,s,p,w,tbsspw
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,b,ebkknb
e,?,s,f,w,w,e?sfww
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
t,?,k,s,w,w,t?ksww
e,b,k,k,b,n,ebkkbn
e,?,k,y,w,n,e?kywn
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
t,b,s,s,g,p,tbssgp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,b,ebkknb
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,p,ebkkpp
t,b,s,s,w,w,tbssww
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,?,s,s,w,e,e?sswe
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,s,s,w,w,ebssww
t,b,s,s,w,w,tbssww
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,p,ebkkbp
t,b,f,f,w,w,tbffww
t,b,s,s,g,p,tbssgp
t,?,s,k,w,p,t?skwp
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
t,b,s,s,p,g,tbsspg
e,?,s,s,w,e,e?sswe
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,n,ebkkbn
e,?,s,f,w,w,e?sfww
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
t,b,s,s,g,w,tbssgw
t,b,s,f,w,w,tbsfww
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
t,b,s,s,w,g,tbsswg
e,b,k,k,b,n,ebkkbn
e,?,s,s,w,w,e?ssww
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
t,b,s,s,g,g,tbssgg
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
t,?,k,s,w,p,t?kswp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,w,ebssww
e,b,k,k,b,p,ebkkbp
t,b,f,f,w,w,tbffww
e,b,k,k,n,n,ebkknn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
t,b,s,s,p,g,tbsspg
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,p,ebkkbp
t,b,s,s,g,g,tbssgg
e,b,k,k,n,n,ebkknn
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,?,s,s,e,e,e?ssee
e,b,k,k,b,b,ebkkbb
t,?,s,k,p,w,t?skpw
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
t,b,f,f,w,w,tbffww
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
t,b,s,s,w,p,tbsswp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
e,b,s,f,w,n,ebsfwn
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,?,k,y,w,y,e?kywy
e,b,k,k,p,b,ebkkpb
t,b,f,s,w,w,tbfsww
e,?,s,s,w,w,e?ssww
t,?,s,k,p,p,t?skpp
e,b,s,s,w,w,ebssww
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,?,s,s,e,w,e?ssew
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
t,?,s,s,p,p,t?sspp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,b,ebkknb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
e,?,s,f,w,w,e?sfww
e,?,s,s,e,e,e?ssee
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
t,b,s,f,w,w,tbsfww
e,b,s,s,w,w,ebssww
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
t,b,s,s,g,g,tbssgg
e,?,s,f,w,w,e?sfww
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
t,b,s,s,w,g,tbsswg
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,w,ebssww
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
t,?,s,s,p,w,t?sspw
e,?,s,s,w,w,e?ssww
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,b,ebkkpb
e,b,s,s,w,w,ebssww
t,b,f,f,w,w,tbffww
t,b,s,s,g,w,tbssgw
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
t,b,s,s,p,w,tbsspw
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
t,b,s,f,w,w,tbsfww
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,?,s,f,w,w,e?sfww
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
t,b,s,s,p,p,tbsspp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
t,b,f,f,w,w,tbffww
e,?,s,s,w,w,e?ssww
e,?,s,f,w,w,e?sfww
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,?,s,s,w,e,e?sswe
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
t,b,s,s,w,g,tbsswg
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
t,b,f,f,w,w,tbffww
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,s,s,w,w,ebssww
e,b,k,k,n,p,ebkknp
t,b,f,s,w,w,tbfsww
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,s,s,w,w,ebssww
t,b,f,f,w,w,tbffww
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,?,s,f,w,w,e?sfww
e,b,k,k,b,b,ebkkbb
t,b,s,s,g,w,tbssgw
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
t,?,k,s,p,p,t?kspp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
t,b,s,s,p,w,tbsspw
e,b,k,k,n,p,ebkknp
t,b,s,s,w,w,tbssww
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,s,s,w,w,ebssww
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,p,ebkkbp
