class,bruises,odor,spore-print-color,population,habitat,mushroomID,capID,gillID,stalkID,veilID
e,t,n,k,v,d,exfntnfcbwtbssggpwopkvd,xfn,fcbw,tbssgg,pwop
e,t,n,n,v,d,exygtnfcbwtbsspwpwopnvd,xyg,fcbw,tbsspw,pwop
e,t,n,n,y,d,exygtnfcbptbsswppwopnyd,xyg,fcbp,tbsswp,pwop
e,t,n,n,v,d,exyetnfcbntbsswppwopnvd,xye,fcbn,tbsswp,pwop
e,t,n,k,v,d,exyntnfcbwtbsspgpwopkvd,xyn,fcbw,tbsspg,pwop
e,t,n,k,y,d,exygtnfcbutbsswgpwopkyd,xyg,fcbu,tbsswg,pwop
p,t,p,k,s,u,pfyntpfcnkeesswwpwopksu,fyn,fcnk,eessww,pwop
e,f,n,n,s,g,exsgfnfwbntefswwpwoensg,xsg,fwbn,tefsww,pwoe
e,t,n,k,v,d,exfgtnfcbutbssgppwopkvd,xfg,fcbu,tbssgp,pwop
e,t,n,k,y,d,exfetnfcbntbsswgpwopkyd,xfe,fcbn,tbsswg,pwop
p,f,c,n,s,d,pxspfcfwnuebsswwpwopnsd,xsp,fwnu,ebssww,pwop
e,t,n,k,y,d,exyntnfcbwtbsspppwopkyd,xyn,fcbw,tbsspp,pwop
e,t,n,k,v,d,exfetnfcbptbsswgpwopkvd,xfe,fcbp,tbsswg,pwop
e,t,n,n,y,d,exyntnfcbptbsswwpwopnyd,xyn,fcbp,tbssww,pwop
e,t,n,k,v,d,exyetnfcbutbsspgpwopkvd,xye,fcbu,tbsspg,pwop
e,f,n,n,s,g,exswfnfwbktesswwpwoensg,xsw,fwbk,tessww,pwoe
e,t,n,n,v,d,effgtnfcbptbssgppwopnvd,ffg,fcbp,tbssgp,pwop
e,t,n,n,v,d,exygtnfcbntbssgppwopnvd,xyg,fcbn,tbssgp,pwop
e,t,n,n,v,d,exygtnfcbntbsspppwopnvd,xyg,fcbn,tbsspp,pwop
e,t,n,n,y,d,exfetnfcbntbssgwpwopnyd,xfe,fcbn,tbssgw,pwop
e,t,n,k,v,d,exygtnfcbntbsspwpwopkvd,xyg,fcbn,tbsspw,pwop
e,t,n,n,v,d,exygtnfcbwtbsswppwopnvd,xyg,fcbw,tbsswp,pwop
e,t,n,k,y,d,exfetnfcbptbssgppwopkyd,xfe,fcbp,tbssgp,pwop
p,t,p,n,v,u,pfywtpfcnpeesswwpwopnvu,fyw,fcnp,eessww,pwop
e,t,n,n,y,d,effntnfcbutbsswwpwopnyd,ffn,fcbu,tbssww,pwop
e,t,n,k,y,d,exfetnfcbwtbssgwpwopkyd,xfe,fcbw,tbssgw,pwop
e,t,n,n,v,d,exfetnfcbntbsspppwopnvd,xfe,fcbn,tbsspp,pwop
e,t,n,k,v,d,exygtnfcbptbsswgpwopkvd,xyg,fcbp,tbsswg,pwop
e,f,n,k,s,g,efswfnfwbhteffwwpwoeksg,fsw,fwbh,teffww,pwoe
e,f,n,n,a,g,exfnfnfwbktefswwpwoenag,xfn,fwbk,tefsww,pwoe
e,t,n,k,v,d,exfntnfcbwtbsspppwopkvd,xfn,fcbw,tbsspp,pwop
e,t,n,n,v,d,effntnfcbntbsspgpwopnvd,ffn,fcbn,tbsspg,pwop
e,t,n,n,y,d,exyetnfcbptbsswgpwopnyd,xye,fcbp,tbsswg,pwop
e,t,n,n,y,d,exyetnfcbutbsspppwopnyd,xye,fcbu,tbsspp,pwop
e,t,n,n,y,d,exyetnfcbptbsspwpwopnyd,xye,fcbp,tbsspw,pwop
e,t,n,k,y,d,effntnfcbwtbsswppwopkyd,ffn,fcbw,tbsswp,pwop
e,t,n,k,v,d,exfgtnfcbwtbsswwpwopkvd,xfg,fcbw,tbssww,pwop
e,t,n,k,v,d,effntnfcbwtbsswgpwopkvd,ffn,fcbw,tbsswg,pwop
e,t,n,n,y,d,effetnfcbntbsswppwopnyd,ffe,fcbn,tbsswp,pwop
e,t,n,n,v,d,exyetnfcbwtbsspppwopnvd,xye,fcbw,tbsspp,pwop
p,f,c,n,s,d,pxswfcfwnpebsswwpwopnsd,xsw,fwnp,ebssww,pwop
e,t,n,k,y,d,effntnfcbutbsspppwopkyd,ffn,fcbu,tbsspp,pwop
e,t,n,n,y,d,effgtnfcbptbsspppwopnyd,ffg,fcbp,tbsspp,pwop
e,t,n,k,v,d,effntnfcbutbsswwpwopkvd,ffn,fcbu,tbssww,pwop
e,t,n,k,v,d,exyntnfcbptbsspgpwopkvd,xyn,fcbp,tbsspg,pwop
e,t,n,k,y,d,exfetnfcbwtbssgppwopkyd,xfe,fcbw,tbssgp,pwop
e,f,n,n,s,g,efswfnfwbntefswwpwoensg,fsw,fwbn,tefsww,pwoe
e,t,n,n,y,d,exygtnfcbutbsspppwopnyd,xyg,fcbu,tbsspp,pwop
e,t,n,k,v,d,exfetnfcbptbsspppwopkvd,xfe,fcbp,tbsspp,pwop
e,t,n,n,v,d,effntnfcbntbsswgpwopnvd,ffn,fcbn,tbsswg,pwop
e,t,n,k,v,d,effntnfcbptbsswgpwopkvd,ffn,fcbp,tbsswg,pwop
e,t,n,k,y,d,exyntnfcbntbssgwpwopkyd,xyn,fcbn,tbssgw,pwop
e,t,n,n,y,d,exygtnfcbntbsswppwopnyd,xyg,fcbn,tbsswp,pwop
e,t,n,k,v,d,exyntnfcbntbsswwpwopkvd,xyn,fcbn,tbssww,pwop
e,t,n,n,y,d,exfgtnfcbutbsspwpwopnyd,xfg,fcbu,tbsspw,pwop
e,t,n,k,y,d,exyntnfcbwtbsswwpwopkyd,xyn,fcbw,tbssww,pwop
e,t,n,k,v,d,exyntnfcbptbsswppwopkvd,xyn,fcbp,tbsswp,pwop
e,t,n,n,y,d,effntnfcbptbsspwpwopnyd,ffn,fcbp,tbsspw,pwop
e,t,n,n,v,d,exygtnfcbntbsswppwopnvd,xyg,fcbn,tbsswp,pwop
e,t,n,k,y,d,exyetnfcbwtbsspppwopkyd,xye,fcbw,tbsspp,pwop
e,t,n,k,y,d,exyntnfcbntbsspppwopkyd,xyn,fcbn,tbsspp,pwop
p,f,f,h,y,p,pxfgfffcbgebkknbpwolhyp,xfg,fcbg,ebkknb,pwol
e,t,n,k,v,d,effgtnfcbutbsspppwopkvd,ffg,fcbu,tbsspp,pwop
e,t,n,k,v,d,exyetnfcbutbssggpwopkvd,xye,fcbu,tbssgg,pwop
p,f,f,h,v,d,pxfgfffcbhebkkpbpwolhvd,xfg,fcbh,ebkkpb,pwol
e,t,n,k,v,d,exyetnfcbntbsswwpwopkvd,xye,fcbn,tbssww,pwop
e,t,n,k,v,d,exfetnfcbntbsswgpwopkvd,xfe,fcbn,tbsswg,pwop
p,f,f,h,y,d,pxfgfffcbhebkkbnpwolhyd,xfg,fcbh,ebkkbn,pwol
p,f,c,n,s,d,pxfpfcfwnnebsswwpwopnsd,xfp,fwnn,ebssww,pwop
e,t,n,k,v,d,exfgtnfcbutbsswwpwopkvd,xfg,fcbu,tbssww,pwop
e,t,n,n,y,d,effgtnfcbptbsspgpwopnyd,ffg,fcbp,tbsspg,pwop
e,t,n,n,v,d,exfgtnfcbutbsswppwopnvd,xfg,fcbu,tbsswp,pwop
e,t,n,k,y,d,exygtnfcbwtbsswppwopkyd,xyg,fcbw,tbsswp,pwop
e,t,n,n,v,d,exygtnfcbntbsswgpwopnvd,xyg,fcbn,tbsswg,pwop
e,t,n,n,y,d,effgtnfcbntbssggpwopnyd,ffg,fcbn,tbssgg,pwop
e,t,n,n,y,d,exfgtnfcbwtbsswppwopnyd,xfg,fcbw,tbsswp,pwop
e,t,n,k,v,d,exfetnfcbptbssgppwopkvd,xfe,fcbp,tbssgp,pwop
e,t,n,k,y,d,exfntnfcbwtbsswwpwopkyd,xfn,fcbw,tbssww,pwop
e,t,n,k,v,d,exyntnfcbutbsspgpwopkvd,xyn,fcbu,tbsspg,pwop
e,t,n,k,y,d,effntnfcbptbsswgpwopkyd,ffn,fcbp,tbsswg,pwop
e,t,n,n,v,d,effntnfcbutbsspwpwopnvd,ffn,fcbu,tbsspw,pwop
e,t,n,k,y,d,effgtnfcbntbsspgpwopkyd,ffg,fcbn,tbsspg,pwop
e,t,n,k,y,d,exfgtnfcbptbsswgpwopkyd,xfg,fcbp,tbsswg,pwop
e,t,n,n,v,d,exyntnfcbutbsspppwopnvd,xyn,fcbu,tbsspp,pwop
e,t,n,n,v,d,exyetnfcbwtbsspgpwopnvd,xye,fcbw,tbsspg,pwop
e,t,n,n,v,d,effntnfcbutbsspgpwopnvd,ffn,fcbu,tbsspg,pwop
e,t,n,n,v,d,exygtnfcbntbsspwpwopnvd,xyg,fcbn,tbsspw,pwop
e,t,n,k,y,d,exyntnfcbutbsspgpwopkyd,xyn,fcbu,tbsspg,pwop
p,f,c,k,v,d,pxfwfcfcngebsswwpwopkvd,xfw,fcng,ebssww,pwop
e,t,n,k,y,d,effntnfcbutbsswppwopkyd,ffn,fcbu,tbsswp,pwop
e,t,n,n,v,d,exyetnfcbwtbsspwpwopnvd,xye,fcbw,tbsspw,pwop
e,t,n,n,y,d,exyntnfcbntbssggpwopnyd,xyn,fcbn,tbssgg,pwop
e,t,n,k,v,d,effgtnfcbntbsspppwopkvd,ffg,fcbn,tbsspp,pwop
e,t,n,k,y,d,exfetnfcbwtbsswppwopkyd,xfe,fcbw,tbsswp,pwop
p,f,f,h,y,d,pxfgfffcbpebkkbppwolhyd,xfg,fcbp,ebkkbp,pwol
e,t,n,k,y,d,exyetnfcbntbsswppwopkyd,xye,fcbn,tbsswp,pwop
e,t,n,n,v,d,effgtnfcbptbssggpwopnvd,ffg,fcbp,tbssgg,pwop
e,t,n,k,v,d,efyetnfcbwtbsswwpwopkvd,fye,fcbw,tbssww,pwop
e,t,n,n,v,d,exfetnfcbptbsspppwopnvd,xfe,fcbp,tbsspp,pwop
p,f,f,h,v,g,pxfgfffcbpebkkbppwolhvg,xfg,fcbp,ebkkbp,pwol
e,t,n,n,y,d,exyntnfcbwtbsswgpwopnyd,xyn,fcbw,tbsswg,pwop
e,t,n,k,v,d,exyntnfcbptbssgppwopkvd,xyn,fcbp,tbssgp,pwop
e,t,n,k,v,d,exyntnfcbptbssgwpwopkvd,xyn,fcbp,tbssgw,pwop
e,t,n,k,y,d,exyntnfcbntbsswwpwopkyd,xyn,fcbn,tbssww,pwop
e,t,n,n,y,d,exygtnfcbutbsswgpwopnyd,xyg,fcbu,tbsswg,pwop
e,t,n,k,y,d,exyntnfcbntbsswgpwopkyd,xyn,fcbn,tbsswg,pwop
e,t,n,k,y,d,exfgtnfcbptbssggpwopkyd,xfg,fcbp,tbssgg,pwop
e,t,n,k,y,d,exyetnfcbntbsspppwopkyd,xye,fcbn,tbsspp,pwop
e,t,n,k,v,d,exyetnfcbntbsspwpwopkvd,xye,fcbn,tbsspw,pwop
e,t,n,n,v,d,exygtnfcbptbsspgpwopnvd,xyg,fcbp,tbsspg,pwop
e,t,n,n,v,d,effetnfcbntbsswgpwopnvd,ffe,fcbn,tbsswg,pwop
e,t,n,k,v,d,effntnfcbntbsspppwopkvd,ffn,fcbn,tbsspp,pwop
e,t,n,n,v,d,effntnfcbwtbsswgpwopnvd,ffn,fcbw,tbsswg,pwop
e,t,n,n,v,d,exygtnfcbptbsspppwopnvd,xyg,fcbp,tbsspp,pwop
e,t,n,n,y,d,exygtnfcbwtbsspgpwopnyd,xyg,fcbw,tbsspg,pwop
e,t,n,k,v,d,exfetnfcbutbsspgpwopkvd,xfe,fcbu,tbsspg,pwop
e,t,n,n,v,d,effntnfcbwtbssggpwopnvd,ffn,fcbw,tbssgg,pwop
e,t,n,n,v,d,effntnfcbptbsspgpwopnvd,ffn,fcbp,tbsspg,pwop
e,t,n,k,y,d,exyetnfcbptbssgppwopkyd,xye,fcbp,tbssgp,pwop
e,t,n,n,v,d,exyntnfcbntbsspwpwopnvd,xyn,fcbn,tbsspw,pwop
e,t,n,k,y,d,effntnfcbptbsswwpwopkyd,ffn,fcbp,tbssww,pwop
e,t,n,n,v,d,effntnfcbwtbsspppwopnvd,ffn,fcbw,tbsspp,pwop
p,f,f,h,v,p,pxfgfffcbgebkkbnpwolhvp,xfg,fcbg,ebkkbn,pwol
e,t,n,k,y,d,exfgtnfcbntbsswwpwopkyd,xfg,fcbn,tbssww,pwop
e,t,n,n,y,d,exyntnfcbwtbssggpwopnyd,xyn,fcbw,tbssgg,pwop
e,t,n,n,y,d,exfgtnfcbntbsswgpwopnyd,xfg,fcbn,tbsswg,pwop
e,t,n,n,y,d,exfgtnfcbntbsspppwopnyd,xfg,fcbn,tbsspp,pwop
e,t,n,k,v,d,exygtnfcbwtbssgwpwopkvd,xyg,fcbw,tbssgw,pwop
e,t,n,k,y,d,effntnfcbutbsswwpwopkyd,ffn,fcbu,tbssww,pwop
e,t,n,k,y,d,effgtnfcbntbssggpwopkyd,ffg,fcbn,tbssgg,pwop
e,t,n,k,v,d,exyntnfcbntbsspgpwopkvd,xyn,fcbn,tbsspg,pwop
e,t,n,k,y,d,exfetnfcbwtbsspwpwopkyd,xfe,fcbw,tbsspw,pwop
e,t,n,n,v,d,effntnfcbntbssgwpwopnvd,ffn,fcbn,tbssgw,pwop
p,f,f,h,v,p,pxfgfffcbgebkkpnpwolhvp,xfg,fcbg,ebkkpn,pwol
e,t,n,n,v,d,exfetnfcbptbsspwpwopnvd,xfe,fcbp,tbsspw,pwop
e,t,n,n,v,d,effntnfcbntbssggpwopnvd,ffn,fcbn,tbssgg,pwop
e,t,n,k,y,d,exfetnfcbntbsswppwopkyd,xfe,fcbn,tbsswp,pwop
e,t,n,n,v,d,exfetnfcbntbsswgpwopnvd,xfe,fcbn,tbsswg,pwop
e,t,n,k,y,d,exyetnfcbptbsspppwopkyd,xye,fcbp,tbsspp,pwop
e,t,n,n,v,d,efygtnfcbwtbsspwpwopnvd,fyg,fcbw,tbsspw,pwop
e,t,n,n,y,d,effntnfcbutbsswgpwopnyd,ffn,fcbu,tbsswg,pwop
e,t,n,n,y,d,exfgtnfcbntbssggpwopnyd,xfg,fcbn,tbssgg,pwop
e,t,n,k,v,d,effgtnfcbptbsspgpwopkvd,ffg,fcbp,tbsspg,pwop
e,t,n,k,y,d,exyntnfcbwtbsswppwopkyd,xyn,fcbw,tbsswp,pwop
e,t,n,n,y,d,exygtnfcbptbsswwpwopnyd,xyg,fcbp,tbssww,pwop
e,t,n,n,y,d,exygtnfcbutbssgwpwopnyd,xyg,fcbu,tbssgw,pwop
e,t,n,n,y,d,exfntnfcbwtbsswwpwopnyd,xfn,fcbw,tbssww,pwop
e,t,n,k,y,d,exyetnfcbptbssggpwopkyd,xye,fcbp,tbssgg,pwop
e,t,n,n,v,d,effntnfcbutbssggpwopnvd,ffn,fcbu,tbssgg,pwop
e,t,n,n,v,d,exyetnfcbntbsspppwopnvd,xye,fcbn,tbsspp,pwop
e,t,n,n,y,d,exfntnfcbntbsswgpwopnyd,xfn,fcbn,tbsswg,pwop
e,t,n,k,y,d,effntnfcbutbsspgpwopkyd,ffn,fcbu,tbsspg,pwop
e,t,n,n,v,d,exyetnfcbptbssggpwopnvd,xye,fcbp,tbssgg,pwop
e,t,n,n,v,d,exfgtnfcbwtbsswgpwopnvd,xfg,fcbw,tbsswg,pwop
e,t,n,n,v,d,exyntnfcbptbsswwpwopnvd,xyn,fcbp,tbssww,pwop
p,f,c,n,v,d,pxfgfcfcngebsswwpwopnvd,xfg,fcng,ebssww,pwop
e,t,n,n,v,d,effgtnfcbntbsspppwopnvd,ffg,fcbn,tbsspp,pwop
e,t,n,n,y,d,exfntnfcbwtbssggpwopnyd,xfn,fcbw,tbssgg,pwop
e,f,n,k,a,g,efsnfnfwbptesfwwpwoekag,fsn,fwbp,tesfww,pwoe
e,t,n,n,v,d,effntnfcbwtbssgwpwopnvd,ffn,fcbw,tbssgw,pwop
e,t,n,n,y,d,exygtnfcbntbsspwpwopnyd,xyg,fcbn,tbsspw,pwop
e,t,n,n,v,d,efygtnfcbwtbssggpwopnvd,fyg,fcbw,tbssgg,pwop
e,t,n,n,v,d,exygtnfcbwtbsswwpwopnvd,xyg,fcbw,tbssww,pwop
e,t,n,n,v,d,efyetnfcbptbsspgpwopnvd,fye,fcbp,tbsspg,pwop
e,t,n,n,y,d,exygtnfcbntbsspgpwopnyd,xyg,fcbn,tbsspg,pwop
e,t,n,n,v,d,exfgtnfcbntbsspgpwopnvd,xfg,fcbn,tbsspg,pwop
e,t,n,n,v,d,effgtnfcbntbsspgpwopnvd,ffg,fcbn,tbsspg,pwop
e,t,n,k,v,d,exyntnfcbptbssggpwopkvd,xyn,fcbp,tbssgg,pwop
e,t,n,k,y,d,effntnfcbutbssggpwopkyd,ffn,fcbu,tbssgg,pwop
e,t,n,n,v,d,exyetnfcbptbsspwpwopnvd,xye,fcbp,tbsspw,pwop
e,t,n,k,v,d,exyetnfcbwtbsswwpwopkvd,xye,fcbw,tbssww,pwop
e,t,n,k,v,d,efyntnfcbutbssggpwopkvd,fyn,fcbu,tbssgg,pwop
e,t,n,n,y,d,exyntnfcbwtbsspppwopnyd,xyn,fcbw,tbsspp,pwop
e,t,n,n,y,d,exfgtnfcbutbssgwpwopnyd,xfg,fcbu,tbssgw,pwop
e,t,n,k,y,d,effgtnfcbptbssgppwopkyd,ffg,fcbp,tbssgp,pwop
e,f,n,k,s,g,effwfnfwbhtesfwwpwoeksg,ffw,fwbh,tesfww,pwoe
e,t,n,n,v,d,exyntnfcbptbsswgpwopnvd,xyn,fcbp,tbsswg,pwop
e,t,n,k,y,d,exfgtnfcbutbssggpwopkyd,xfg,fcbu,tbssgg,pwop
e,t,n,n,y,d,efyetnfcbntbsspgpwopnyd,fye,fcbn,tbsspg,pwop
e,t,n,k,v,d,exfetnfcbwtbssggpwopkvd,xfe,fcbw,tbssgg,pwop
e,t,n,n,y,d,exyntnfcbutbssggpwopnyd,xyn,fcbu,tbssgg,pwop
e,t,n,k,y,d,efyntnfcbwtbsspwpwopkyd,fyn,fcbw,tbsspw,pwop
e,t,n,k,v,d,exygtnfcbptbsspgpwopkvd,xyg,fcbp,tbsspg,pwop
e,t,n,k,v,d,effntnfcbwtbsswwpwopkvd,ffn,fcbw,tbssww,pwop
e,t,n,k,y,d,exyetnfcbutbsswwpwopkyd,xye,fcbu,tbssww,pwop
e,t,n,k,v,d,exyetnfcbptbssggpwopkvd,xye,fcbp,tbssgg,pwop
e,t,n,k,v,d,exyetnfcbwtbsspwpwopkvd,xye,fcbw,tbsspw,pwop
e,t,n,n,y,d,exfetnfcbwtbsspwpwopnyd,xfe,fcbw,tbsspw,pwop
e,t,n,n,v,d,exfetnfcbptbssgwpwopnvd,xfe,fcbp,tbssgw,pwop
e,t,n,n,v,d,exfetnfcbptbssggpwopnvd,xfe,fcbp,tbssgg,pwop
e,t,n,n,y,d,effntnfcbptbssgppwopnyd,ffn,fcbp,tbssgp,pwop
e,t,n,k,v,d,exfgtnfcbntbssgppwopkvd,xfg,fcbn,tbssgp,pwop
e,t,n,k,v,d,exfgtnfcbptbsspwpwopkvd,xfg,fcbp,tbsspw,pwop
e,t,n,k,y,d,exygtnfcbutbsspgpwopkyd,xyg,fcbu,tbsspg,pwop
e,t,n,n,v,d,exyntnfcbntbsswgpwopnvd,xyn,fcbn,tbsswg,pwop
e,t,n,k,y,d,exfetnfcbntbssggpwopkyd,xfe,fcbn,tbssgg,pwop
e,t,n,n,y,d,exfetnfcbwtbssggpwopnyd,xfe,fcbw,tbssgg,pwop
e,t,n,n,y,d,exfgtnfcbutbssgppwopnyd,xfg,fcbu,tbssgp,pwop
e,t,n,n,v,d,exfetnfcbwtbsspppwopnvd,xfe,fcbw,tbsspp,pwop
e,t,n,n,y,d,effntnfcbntbsspwpwopnyd,ffn,fcbn,tbsspw,pwop
e,t,n,n,v,d,exfetnfcbptbsspgpwopnvd,xfe,fcbp,tbsspg,pwop
e,t,n,n,y,d,effntnfcbwtbsswppwopnyd,ffn,fcbw,tbsswp,pwop
e,t,n,k,v,d,effntnfcbwtbssggpwopkvd,ffn,fcbw,tbssgg,pwop
e,t,n,k,v,d,effntnfcbutbsspppwopkvd,ffn,fcbu,tbsspp,pwop
e,t,n,k,v,d,exfgtnfcbntbsswppwopkvd,xfg,fcbn,tbsswp,pwop
e,t,n,n,v,d,exfetnfcbutbsspppwopnvd,xfe,fcbu,tbsspp,pwop
e,t,n,n,y,d,exyetnfcbutbsspwpwopnyd,xye,fcbu,tbsspw,pwop
e,t,n,k,y,d,effgtnfcbntbsspppwopkyd,ffg,fcbn,tbsspp,pwop
e,t,n,n,v,d,effntnfcbptbsspppwopnvd,ffn,fcbp,tbsspp,pwop
e,t,n,n,y,d,exyntnfcbntbssgppwopnyd,xyn,fcbn,tbssgp,pwop
e,t,n,k,v,d,effntnfcbutbsspgpwopkvd,ffn,fcbu,tbsspg,pwop
p,f,c,n,v,d,pxfpfcfcnpebsswwpwopnvd,xfp,fcnp,ebssww,pwop
e,t,n,k,y,d,exfetnfcbptbsswwpwopkyd,xfe,fcbp,tbssww,pwop
e,t,n,n,v,d,exfntnfcbwtbsswwpwopnvd,xfn,fcbw,tbssww,pwop
e,t,n,n,y,d,exyetnfcbwtbssgppwopnyd,xye,fcbw,tbssgp,pwop
e,t,n,n,v,d,effntnfcbntbssgppwopnvd,ffn,fcbn,tbssgp,pwop
e,t,n,k,y,d,effntnfcbwtbssggpwopkyd,ffn,fcbw,tbssgg,pwop
e,t,n,k,v,d,exygtnfcbwtbsspwpwopkvd,xyg,fcbw,tbsspw,pwop
e,f,n,n,a,g,efsnfnfwbntesswwpwoenag,fsn,fwbn,tessww,pwoe
e,t,n,k,y,d,exygtnfcbwtbsspgpwopkyd,xyg,fcbw,tbsspg,pwop
e,t,n,n,v,d,exyntnfcbwtbsswppwopnvd,xyn,fcbw,tbsswp,pwop
e,t,n,k,v,d,exyntnfcbptbsspwpwopkvd,xyn,fcbp,tbsspw,pwop
e,t,n,n,v,d,effgtnfcbptbsswgpwopnvd,ffg,fcbp,tbsswg,pwop
e,t,n,n,y,d,exfetnfcbntbssggpwopnyd,xfe,fcbn,tbssgg,pwop
e,t,n,k,y,d,effntnfcbptbssgppwopkyd,ffn,fcbp,tbssgp,pwop
p,f,f,h,y,g,pxfgfffcbhebkkbppwolhyg,xfg,fcbh,ebkkbp,pwol
e,t,n,n,v,d,exyetnfcbwtbsswwpwopnvd,xye,fcbw,tbssww,pwop
e,t,n,k,v,d,exfgtnfcbutbsspgpwopkvd,xfg,fcbu,tbsspg,pwop
e,t,n,n,v,d,exfetnfcbntbsspwpwopnvd,xfe,fcbn,tbsspw,pwop
e,t,n,k,y,d,exfetnfcbntbsspgpwopkyd,xfe,fcbn,tbsspg,pwop
e,t,n,k,v,d,exyetnfcbntbssgwpwopkvd,xye,fcbn,tbssgw,pwop
e,t,n,n,y,d,effntnfcbwtbsswgpwopnyd,ffn,fcbw,tbsswg,pwop
e,t,n,k,v,d,effntnfcbutbssgppwopkvd,ffn,fcbu,tbssgp,pwop
e,t,n,k,v,d,exyntnfcbwtbsswgpwopkvd,xyn,fcbw,tbsswg,pwop
e,t,n,n,y,d,exfetnfcbutbssgwpwopnyd,xfe,fcbu,tbssgw,pwop
e,t,n,k,v,d,exyetnfcbwtbsspgpwopkvd,xye,fcbw,tbsspg,pwop
e,t,n,k,y,d,exyntnfcbntbsspgpwopkyd,xyn,fcbn,tbsspg,pwop
e,t,n,k,v,d,exygtnfcbutbsswwpwopkvd,xyg,fcbu,tbssww,pwop
e,t,n,k,v,d,exyntnfcbutbssgwpwopkvd,xyn,fcbu,tbssgw,pwop
e,t,n,n,y,d,exyetnfcbptbsswppwopnyd,xye,fcbp,tbsswp,pwop
e,t,n,n,y,d,exfetnfcbutbssgppwopnyd,xfe,fcbu,tbssgp,pwop
e,t,n,k,y,d,exfetnfcbutbsswppwopkyd,xfe,fcbu,tbsswp,pwop
e,t,n,n,v,d,exyetnfcbptbsswgpwopnvd,xye,fcbp,tbsswg,pwop
e,t,n,k,y,d,exyntnfcbptbssgwpwopkyd,xyn,fcbp,tbssgw,pwop
e,t,n,n,y,d,exfetnfcbptbsspppwopnyd,xfe,fcbp,tbsspp,pwop
e,t,n,n,v,d,effetnfcbwtbssgppwopnvd,ffe,fcbw,tbssgp,pwop
e,t,n,k,y,d,effntnfcbwtbsspwpwopkyd,ffn,fcbw,tbsspw,pwop
e,t,n,k,v,d,exyetnfcbutbsswwpwopkvd,xye,fcbu,tbssww,pwop
e,t,n,n,v,d,exfntnfcbutbssgwpwopnvd,xfn,fcbu,tbssgw,pwop
e,t,n,n,y,d,exyetnfcbntbssgppwopnyd,xye,fcbn,tbssgp,pwop
e,t,n,n,y,d,effgtnfcbptbssgppwopnyd,ffg,fcbp,tbssgp,pwop
e,t,n,n,v,d,exyntnfcbptbssgwpwopnvd,xyn,fcbp,tbssgw,pwop
e,t,n,k,v,d,efyetnfcbntbsspppwopkvd,fye,fcbn,tbsspp,pwop
e,t,n,k,y,d,exyntnfcbutbssgppwopkyd,xyn,fcbu,tbssgp,pwop
e,t,n,n,y,d,exyetnfcbptbsspgpwopnyd,xye,fcbp,tbsspg,pwop
e,t,n,n,y,d,exygtnfcbutbsspgpwopnyd,xyg,fcbu,tbsspg,pwop
e,t,n,k,v,d,efygtnfcbptbsswppwopkvd,fyg,fcbp,tbsswp,pwop
e,t,n,n,y,d,exyntnfcbutbsswwpwopnyd,xyn,fcbu,tbssww,pwop
e,f,n,k,s,g,exsgfnfwbhtefswwpwoeksg,xsg,fwbh,tefsww,pwoe
e,t,n,n,y,d,effntnfcbntbsswgpwopnyd,ffn,fcbn,tbsswg,pwop
e,t,n,n,y,d,exygtnfcbwtbssgppwopnyd,xyg,fcbw,tbssgp,pwop
e,t,n,k,y,d,exygtnfcbntbsswppwopkyd,xyg,fcbn,tbsswp,pwop
e,t,n,k,y,d,exfntnfcbutbssgwpwopkyd,xfn,fcbu,tbssgw,pwop
e,t,n,n,v,d,exfetnfcbutbssggpwopnvd,xfe,fcbu,tbssgg,pwop
e,t,n,k,y,d,exyetnfcbntbssggpwopkyd,xye,fcbn,tbssgg,pwop
e,t,n,k,y,d,exyntnfcbwtbsswgpwopkyd,xyn,fcbw,tbsswg,pwop
e,t,n,k,y,d,exfetnfcbwtbsspgpwopkyd,xfe,fcbw,tbsspg,pwop
e,t,n,k,y,d,exyetnfcbutbsspwpwopkyd,xye,fcbu,tbsspw,pwop
e,t,n,n,y,d,exyntnfcbutbssgwpwopnyd,xyn,fcbu,tbssgw,pwop
e,t,n,n,y,d,effgtnfcbptbsswwpwopnyd,ffg,fcbp,tbssww,pwop
e,t,n,k,y,d,exfetnfcbutbsswwpwopkyd,xfe,fcbu,tbssww,pwop
e,t,n,k,v,d,efyntnfcbptbsspgpwopkvd,fyn,fcbp,tbsspg,pwop
e,t,n,n,v,d,exyntnfcbwtbsspgpwopnvd,xyn,fcbw,tbsspg,pwop
e,t,n,n,y,d,exfetnfcbwtbssgwpwopnyd,xfe,fcbw,tbssgw,pwop
e,t,n,k,v,d,exfgtnfcbntbsspgpwopkvd,xfg,fcbn,tbsspg,pwop
e,t,n,k,y,d,exyntnfcbutbsswwpwopkyd,xyn,fcbu,tbssww,pwop
e,t,n,n,y,d,exygtnfcbntbsswgpwopnyd,xyg,fcbn,tbsswg,pwop
p,f,c,k,v,d,pxfgfcfcnpebsswwpwopkvd,xfg,fcnp,ebssww,pwop
e,t,n,n,y,d,exyntnfcbntbsspwpwopnyd,xyn,fcbn,tbsspw,pwop
e,t,n,n,y,d,exfgtnfcbptbsspppwopnyd,xfg,fcbp,tbsspp,pwop
e,t,n,k,y,d,exyntnfcbntbssgppwopkyd,xyn,fcbn,tbssgp,pwop
